AIRPORT,LATITUDE,LONGITUDE
LNP,36.98583333,-82.53305556
LNP,36.98750000,-82.53000000
LNR,43.21194444,-90.17972222
LNS,40.12111111,-76.29972222
LNS,40.12222222,-76.29444444
LNT,32.81194444,-85.22972222
LNT,32.81194444,-85.22972222
LNT,32.81194444,-85.22944444
LNT,32.81194444,-85.22944444
LNT,32.81194444,-85.22944444
LNT,32.81194444,-85.22944444
LNT,32.82222222,-85.23333333
LNV,-3.04388889,152.62916667
LNV,-3.04388889,152.62916667
LNV,-3.04388889,152.62944444
LNV,-3.04388889,152.62944444
LNY,20.78472222,-156.94944444
LNY,20.78555556,-156.95138889
LNZ,48.23333333,14.18750000
LNZ,48.23333333,14.18750000
LNZ,48.23444444,14.19361111
LNZ,48.23444444,14.19361111
LOA,-19.00666667,139.90000000
LOA,-18.99166667,139.90000000
LOH,-3.99583333,-79.37194444
LOH,-3.99583333,-79.37194444
LOH,-3.99583333,-79.37194444
LOH,-3.99583333,-79.37194444
LOH,-3.99583333,-79.37194444
LOH,-3.99361111,-79.37361111
LOI,27.61555556,-99.52000000
LOL,40.06638889,-118.56527778
LOL,40.06638889,-118.56527778
LOL,40.06638889,-118.56500000
LOL,40.06638889,-118.56500000
LOL,40.06805556,-118.56166667
LOM,-30.90000000,19.41666667
LOM,21.35000000,-101.94944444
LON,51.50000000,-0.16666667
LOQ,-25.19083333,25.68166667
LOQ,-25.19027778,25.68194444
LOS,6.57472222,3.32111111
LOS,6.57750000,3.32111111
LOS,6.57750000,3.32111111
LOS,6.57750000,3.32111111
LOS,6.57861111,3.32250000
LOS,6.57861111,3.32250000
LOS,6.57861111,3.32277778
LOS,6.58888889,3.32638889
LOT,41.60805556,-88.09638889
LOT,41.60805556,-88.09611111
LOU,38.22722222,-85.66361111
LOU,38.22805556,-85.66361111
LOV,26.95444444,-101.47027778
LOV,26.95583333,-101.47000000
LOV,26.95583333,-101.47000000
LOV,26.95583333,-101.47000000
LOV,26.95583333,-101.47000000
LOV,26.95583333,-101.47000000
LOW,38.00972222,-77.97000000
LOZ,37.08694444,-84.07750000
LOZ,37.08722222,-84.07694444
LPA,27.93166667,-15.38555556
LPA,27.93194444,-15.38666667
LPA,27.93194444,-15.38333333
LPA,27.93194444,-15.38333333
LPB,-16.51333333,-68.19222222
LPB,-16.50694444,-68.20138889
LPC,34.66555556,-120.46750000
LPC,34.66611111,-120.46555556
LPI,58.40416667,15.68972222
LPI,58.40611111,15.68055556
LPI,58.40611111,15.68055556
LPI,58.40638889,15.68027778
LPI,58.40638889,15.68027778
LPL,53.33361111,-2.84972222
LPL,53.33833333,-2.86666667
LPO,41.57250000,-86.73444444
LPO,41.57277778,-86.73416667
LPP,61.04444444,28.14444444
LPP,61.04611111,28.15666667
LPQ,19.89583333,102.16388889
LPQ,19.89777778,102.16083333
LPQ,19.89777778,102.16083333
LPQ,19.90500000,102.16777778
LPQ,19.90500000,102.16777778
LPQ,19.90500000,102.16777778
LPQ,19.90638889,102.16916667
LPR,41.34416667,-82.17777778
LPS,48.48277778,-122.93555556
LPS,48.48388889,-122.93777778
LPT,18.27083333,99.50416667
LPT,18.27083333,99.50416667
LPT,18.27111111,99.50416667
LPT,18.27222222,99.50416667
LPT,18.27222222,99.50416667
LPT,18.27416667,99.50722222
LPW,56.38333333,-134.83333333
LQK,34.81000000,-82.70277778
LRA,39.64861111,22.44861111
LRA,39.64861111,22.44861111
LRA,39.64944444,22.46583333
LRA,39.65027778,22.46555556
LRA,39.65027778,22.46555556
LRA,39.65027778,22.46555556
LRA,39.65111111,22.46388889
LRC,51.60194444,6.14250000
LRD,27.54388889,-99.46166667
LRD,27.54388889,-99.46166667
LRD,27.54416667,-99.46166667
LRD,27.54416667,-99.46166667
LRD,27.54472222,-99.46111111
LRD,27.54472222,-99.46111111
LRE,-23.43722222,144.27555556
LRE,-23.43416667,144.28027778
LRE,-23.43194444,144.27750000
LRF,34.91638889,-92.14611111
LRF,34.91750000,-92.14500000
LRF,34.91750000,-92.14500000
LRF,34.91833333,-92.14305556
LRF,34.91833333,-92.14305556
LRG,55.60166667,-131.63500000
LRH,46.18055556,-1.18583333
LRI,9.26611111,-75.82472222
LRI,9.27083333,-75.82805556
LRL,9.76722222,1.09111111
LRM,18.41027778,-68.94166667
LRM,18.45250000,-68.91138889
LRN,47.14305556,-119.24027778
LRO,37.83666667,-121.27222222
LRT,47.76055556,-3.44000000
LRT,47.76055556,-3.44000000
LRT,47.76055556,-3.44000000
LRT,47.76055556,-3.44000000
LRT,47.76111111,-3.43916667
LRU,32.28944444,-106.92194444
LRU,32.29083333,-106.92166667
LSA,-8.53333333,151.06666667
LSA,-8.50638889,151.08111111
LSA,-8.50583333,151.08111111
LSC,-29.91722222,-71.19972222
LSC,-29.91638889,-71.19944444
LSD,38.09111111,-84.31666667
LSE,43.87722222,-91.25638889
LSE,43.87916667,-91.25666667
LSE,43.87916667,-91.25666667
LSE,43.87916667,-91.25666667
LSE,43.87916667,-91.25666667
LSF,32.33166667,-84.98722222
LSF,32.33166667,-84.98722222
LSF,32.33722222,-84.99138889
LSF,32.33722222,-84.99138889
LSF,32.33777778,-84.99222222
LSI,59.88111111,-1.29944444
LSI,59.88111111,-1.29944444
LSI,59.88111111,-1.29305556
LSI,59.88138889,-1.29388889
LSI,59.88138889,-1.29388889
LSL,11.03416667,-84.70722222
LSL,11.03444444,-84.70638889
LSL,11.03444444,-84.70638889
LSL,11.03472222,-84.70666667
LSL,11.03472222,-84.70666667
LSN,37.06305556,-120.86916667
LSN,37.06388889,-120.86972222
LSP,11.77944444,-70.15250000
LSP,11.78083333,-70.15166667
LSP,11.78083333,-70.15166667
LSP,11.78083333,-70.15166667
LSP,11.78083333,-70.15166667
LSQ,-37.40166667,-72.42555556
LSQ,-37.39750000,-72.42277778
LSR,65.39611111,-167.16305556
LSS,15.86444444,-61.58027778
LSS,15.86444444,-61.58027778
LSS,15.86472222,-61.58027778
LSS,15.86472222,-61.58027778
LSS,15.86500000,-61.58027778
LST,-41.54583333,147.21000000
LST,-41.54527778,147.21416667
LST,-41.54444444,147.21055556
LSU,4.55166667,115.49388889
LSU,4.55166667,115.49388889
LSU,4.55277778,115.49416667
LSU,4.55277778,115.49416667
LSU,4.55277778,115.50000000
LSV,36.23388889,-115.03361111
LSV,36.23611111,-115.03416667
LSX,5.06888889,97.25555556
LSX,5.06944444,97.25916667
LTA,-23.82444444,30.32916667
LTB,-38.21111111,146.47083333
LTB,-38.20972222,146.47027778
LTB,-38.20722222,146.47027778
LTD,30.15166667,9.71527778
LTD,30.15166667,9.71527778
LTI,46.65000000,96.41666667
LTM,3.37166667,-59.79000000
LTM,3.37277778,-59.78944444
LTN,51.85861111,-0.35166667
LTN,51.87444444,-0.36638889
LTN,51.87472222,-0.36833333
LTN,51.87472222,-0.36833333
LTN,51.87472222,-0.36833333
LTN,51.87472222,-0.36833333
LTO,25.98333333,-111.35000000
LTO,25.99000000,-111.34833333
LTQ,50.51500000,1.62805556
LTQ,50.51833333,1.62194444
LTQ,50.51833333,1.62194444
LTQ,50.51833333,1.62194444
LTQ,50.51833333,1.62194444
LTS,34.66388889,-99.27361111
LTS,34.66638889,-99.26805556
LTS,34.66805556,-99.26777778
LTV,-17.08333333,141.36666667
LUA,27.68611111,86.73055556
LUA,27.68638889,86.72833333
LUA,27.68638889,86.72833333
LUA,27.68694444,86.72944444
LUA,27.68694444,86.72944444
LUD,-26.68750000,15.24277778
LUD,-26.68638889,15.24388889
LUD,-26.68388889,15.24500000
LUE,48.34000000,19.73555556
LUE,48.35000000,19.73333333
LUF,33.53500000,-112.38305556
LUG,46.00416667,8.91055556
LUG,46.00472222,8.91138889
LUJ,-31.37000000,29.42444444
LUK,39.10277778,-84.42138889
LUK,39.10333333,-84.41861111
LUL,31.66888889,-89.17027778
LUL,31.67305556,-89.17277778
LUM,-25.92027778,32.57305556
LUM,24.40111111,98.53166667
LUN,-15.33083333,28.45250000
LUN,-15.33083333,28.45250000
LUN,-15.33083333,28.45250000
LUN,-15.33083333,28.45250000
LUN,-15.32916667,28.45277778
LUP,21.21111111,-156.97444444
LUP,21.21111111,-156.97361111
LUQ,-33.27444444,-66.35861111
LUQ,-33.27333333,-66.35638889
LUQ,-33.27333333,-66.35638889
LUQ,-33.27305556,-66.35638889
LUQ,-33.27305556,-66.35638889
LUQ,-33.27305556,-66.35638889
LUR,68.87500000,-166.11111111
LUR,68.87583333,-166.10694444
LUS,-4.80472222,18.72000000
LUT,-15.43333333,144.81666667
LUX,49.62666667,6.21138889
LUX,49.62777778,6.20666667
LUZ,51.24027778,22.71361111
LV1,56.77916667,24.85388889
LVB,-30.83333333,-55.61666667
LVD,61.35861111,-155.44027778
LVD,61.35916667,-155.44027778
LVI,-17.82138889,25.81694444
LVI,-17.82138889,25.81694444
LVI,-17.82138889,25.81694444
LVI,-17.82138889,25.81694444
LVI,-17.82055556,25.82222222
LVK,37.69333333,-121.82027778
LVK,37.69361111,-121.82027778
LVM,45.66666667,-110.56666667
LVO,-28.61527778,122.42277778
LVO,-28.61361111,122.42388889
LVS,35.65416667,-105.14250000
LWB,37.85833333,-80.39944444
LWB,37.85972222,-80.39861111
LWC,39.00916667,-95.21750000
LWC,39.01111111,-95.21638889
LWC,39.01111111,-95.21638889
LWF,35.23416667,-87.25805556
LWF,35.23416667,-87.25805556
LWF,35.23444444,-87.25805556
LWF,35.23444444,-87.25805556
LWL,41.11388889,-114.92333333
LWL,41.11722222,-114.92222222
LWM,42.71694444,-71.12361111
LWM,42.71722222,-71.12361111
LWM,42.71722222,-71.12361111
LWM,42.71722222,-71.12333333
LWM,42.71722222,-71.12333333
LWM,42.71750000,-71.12250000
LWO,49.80972222,23.95805556
LWO,49.80972222,23.95833333
LWO,49.80972222,23.95833333
LWO,49.81250000,23.95750000
LWO,49.81250000,23.95750000
LWO,49.81250000,23.95750000
LWS,46.37444444,-117.01527778
LWS,46.37472222,-117.01444444
LWT,47.04916667,-109.46666667
LWT,47.05111111,-109.47111111
LWV,38.76305556,-87.60111111
LWV,38.76416667,-87.60555556
LWY,4.84916667,115.40277778
LWY,4.84972222,115.40805556
LWY,4.85000000,115.40500000
LXA,29.29722222,90.91333333
LXA,29.29805556,90.91222222
LXN,40.79055556,-99.77583333
LXR,25.67111111,32.70666667
LXR,25.67305556,32.70750000
LXS,39.91666667,25.25000000
LXV,39.21944444,-106.31638889
LXV,39.22027778,-106.31611111
LYB,19.65916667,-80.09083333
LYB,19.66027778,-80.08944444
LYB,19.66027778,-80.08944444
LYB,19.66027778,-80.08916667
LYB,19.66055556,-80.09000000
LYB,19.66055556,-80.09000000
LYC,64.54833333,18.71611111
LYC,64.54833333,18.71611111
LYC,64.54916667,18.71444444
LYC,64.54916667,18.71444444
LYC,64.54916667,18.71694444
LYE,51.50527778,-1.99333333
LYE,51.50805556,-1.98833333
LYG,34.57083333,118.87305556
LYG,34.57194444,118.87361111
LYH,37.32527778,-79.20111111
LYH,37.32666667,-79.20111111
LYH,37.32694444,-79.20111111
LYN,45.72722222,4.94416667
LYN,45.72722222,4.94416667
LYN,45.72944444,4.93888889
LYN,45.72944444,4.93888889
LYN,45.72944444,4.93888889
LYP,31.36527778,72.99555556
LYP,31.36916667,72.99805556
LYP,31.36916667,72.99805556
LYR,78.24527778,15.46944444
LYS,45.72555556,5.08111111
LYS,45.72555556,5.08111111
LYS,45.72555556,5.08111111
LYS,45.72555556,5.08111111
LYS,45.72555556,5.08166667
LYS,45.72583333,5.09083333
LYS,45.72638889,5.09083333
LYU,47.82388889,-91.82944444
LYU,47.82388889,-91.82944444
LYU,47.82444444,-91.83083333
LYU,47.82444444,-91.83083333
LYX,50.95416667,0.94027778
LZC,17.98888889,-102.21944444
LZC,18.00166667,-102.22111111
LZC,18.00166667,-102.22027778
LZH,24.20777778,109.39138889
LZH,24.20777778,109.39138889
LZO,28.85250000,105.39250000
LZO,28.88333333,105.35000000
LZR,-14.67277778,145.45416667
LZR,-14.66666667,145.45027778
LZU,33.97777778,-83.96222222
LZU,33.97805556,-83.96250000
MA1,41.35833333,-70.52444444
MA2,42.59138889,-72.52277778
MA2,42.59138889,-72.52277778
MA2,42.59166667,-72.52305556
MA2,42.59166667,-72.52305556
MA3,41.87444444,-71.01666667
MA3,41.87444444,-71.01666667
MA3,41.87444444,-71.01638889
MA3,41.87444444,-71.01638889
MA4,42.09750000,-70.67305556
MA4,42.09750000,-70.67305556
MA4,42.09833333,-70.67222222
MA4,42.09833333,-70.67222222
MA5,42.32805556,-72.61138889
MA5,42.32805556,-72.61111111
MA5,42.32805556,-72.61111111
MA6,42.10638889,-71.51000000
MAA,12.99333333,80.17694444
MAA,12.99333333,80.17694444
MAA,12.99444444,80.18055556
MAB,-5.36861111,-49.13805556
MAB,-5.36861111,-49.13805556
MAB,-5.36861111,-49.13805556
MAB,-5.36861111,-49.13805556
MAB,-5.36861111,-49.13805556
MAB,-5.36666667,-49.16666667
MAC,32.82166667,-83.56194444
MAC,32.82166667,-83.56194444
MAC,32.82222222,-83.56194444
MAC,32.82222222,-83.56194444
MAC,32.82250000,-83.56222222
MAD,40.47361111,-3.56111111
MAD,40.49527778,-3.56027778
MAD,40.49555556,-3.56000000
MAD,40.49555556,-3.56000000
MAD,40.49555556,-3.56000000
MAD,40.49555556,-3.56000000
MAE,36.98638889,-120.11250000
MAE,36.98638889,-120.11250000
MAE,36.98777778,-120.11055556
MAE,36.98861111,-120.11250000
MAE,36.98861111,-120.11250000
MAE,36.98861111,-120.11250000
MAF,31.94083333,-102.20138889
MAF,31.94250000,-102.20194444
MAF,31.94250000,-102.20194444
MAF,31.94250000,-102.20194444
MAF,31.94250000,-102.20194444
MAG,-5.20916667,145.78166667
MAG,-5.20861111,145.78777778
MAH,39.86138889,4.21527778
MAH,39.86250000,4.21861111
MAI,-14.48944444,35.26222222
MAI,-14.48555556,35.26111111
MAJ,7.06472222,171.27472222
MAJ,7.06472222,171.27472222
MAJ,7.06500000,171.27194444
MAJ,7.06500000,171.27194444
MAK,9.55555556,31.64444444
MAK,9.55888889,31.65222222
MAM,25.77000000,-97.52527778
MAM,25.77000000,-97.52527778
MAM,25.77000000,-97.52500000
MAM,25.77000000,-97.52500000
MAM,25.77000000,-97.52500000
MAM,25.77027778,-97.52361111
MAN,53.34722222,-2.28388889
MAN,53.34722222,-2.28388889
MAN,53.35333333,-2.27666667
MAN,53.35388889,-2.27500000
MAN,53.35388889,-2.27500000
MAO,-3.03916667,-60.05000000
MAO,-3.03861111,-60.04972222
MAP,-10.30000000,149.53333333
MAQ,16.69972222,98.54361111
MAQ,16.69972222,98.54361111
MAQ,16.69972222,98.54500000
MAQ,16.69972222,98.54500000
MAQ,16.69972222,98.54500000
MAR,10.55833333,-71.72777778
MAR,10.56111111,-71.72555556
MAS,-2.06277778,147.42444444
MAS,-2.06194444,147.42416667
MAS,-2.05666667,147.42444444
MAT,-5.79972222,13.44027778
MAT,-5.79972222,13.44055556
MAT,-5.79833333,13.44166667
MAU,-16.43333333,-152.25000000
MAW,36.59833333,-89.99250000
MAW,36.60055556,-89.99222222
MAX,15.59305556,-13.32361111
MAX,15.59500000,-13.32361111
MAY,24.28750000,-77.68222222
MAY,24.28777778,-77.68472222
MAY,24.28777778,-77.68472222
MAY,24.28777778,-77.68444444
MAY,24.28777778,-77.68444444
MAY,24.28972222,-77.68027778
MAZ,18.25555556,-67.14833333
MAZ,18.25777778,-67.14888889
MAZ,18.25777778,-67.14861111
MBA,-4.03500000,39.59416667
MBA,-4.03138889,39.59305556
MBA,-4.03083333,39.59694444
MBA,-4.03083333,39.59694444
MBA,-4.02638889,39.59916667
MBA,-4.02638889,39.59916667
MBE,44.30388889,143.40416667
MBH,-25.51666667,152.71333333
MBH,-25.51361111,152.71388889
MBH,-25.51333333,152.71500000
MBH,-25.51333333,152.71500000
MBH,-25.51333333,152.71500000
MBH,-25.51333333,152.71500000
MBI,-8.91888889,33.46333333
MBI,-8.91888889,33.46333333
MBI,-8.91500000,33.45666667
MBI,-8.91500000,33.45666667
MBI,-8.91472222,33.46194444
MBJ,18.50194444,-77.91250000
MBJ,18.50361111,-77.91333333
MBK,-10.23333333,-54.95000000
MBL,44.27250000,-86.24694444
MBL,44.27388889,-86.25333333
MBO,13.20805556,120.60527778
MBO,13.20805556,120.60555556
MBO,13.21138889,120.60333333
MBS,43.53166667,-84.08166667
MBS,43.53166667,-84.08166667
MBS,43.53305556,-84.07972222
MBT,12.36972222,123.63000000
MBT,12.37027778,123.62833333
MBU,-9.43333333,159.50000000
MBX,46.47666667,15.68333333
MBX,46.47972222,15.68611111
MBX,46.48000000,15.68944444
MBY,39.46305556,-92.42583333
MBY,39.46333333,-92.42638889
MBY,39.46388889,-92.42666667
MBZ,-3.37416667,-57.72583333
MBZ,-3.37222222,-57.72472222
MCA,8.48111111,-9.52583333
MCA,8.48166667,-9.52583333
MCA,8.48333333,-9.53666667
MCB,31.17833333,-90.47194444
MCB,31.17861111,-90.47166667
MCC,38.66777778,-121.40055556
MCC,38.66777778,-121.39944444
MCC,38.66777778,-121.39944444
MCD,45.86472222,-84.63722222
MCD,45.86500000,-84.63722222
MCE,37.28472222,-120.51388889
MCE,37.28472222,-120.51277778
MCF,27.84888889,-82.52166667
MCF,27.84944444,-82.52111111
MCG,62.95111111,-155.60500000
MCG,62.95277778,-155.60694444
MCG,62.95305556,-155.60583333
MCH,-3.26888889,-79.96666667
MCH,-3.26722222,-79.96250000
MCI,39.29750000,-94.71388889
MCJ,11.39166667,-72.24166667
MCK,40.20611111,-100.59000000
MCK,40.20638889,-100.59194444
MCL,63.64111111,-148.78638889
MCL,63.64500000,-148.79805556
MCL,63.64500000,-148.79194444
MCM,43.73333333,7.41666667
MCN,32.69277778,-83.64916667
MCN,32.69583333,-83.64916667
MCO,28.42944444,-81.30888889
MCO,28.43166667,-81.32472222
MCP,0.05000000,-51.06666667
MCP,0.05055556,-51.07222222
MCR,17.06111111,-89.15555556
MCS,-30.27083333,-57.64111111
MCS,-30.27055556,-57.63944444
MCS,-30.27055556,-57.63916667
MCT,23.59166667,58.27916667
MCT,23.59277778,58.28166667
MCT,23.59305556,58.28444444
MCT,23.59305556,58.28444444
MCT,23.60750000,58.27750000
MCT,23.60750000,58.27750000
MCU,46.22333333,2.36444444
MCV,-16.44583333,136.07833333
MCV,-16.44333333,136.07666667
MCV,-16.44333333,136.07666667
MCV,-16.44250000,136.08361111
MCV,-16.44250000,136.08361111
MCW,43.15694444,-93.32944444
MCW,43.15777778,-93.33138889
MCW,43.15777778,-93.33138889
MCW,43.15777778,-93.33111111
MCW,43.15777778,-93.33111111
MCY,-26.60333333,153.09111111
MCY,-26.60250000,153.09333333
MCZ,-9.51083333,-35.79166667
MD1,38.94138889,-76.77250000
MD2,38.59694444,-77.07250000
MD2,38.59694444,-77.07250000
MD2,38.60055556,-77.07305556
MD3,39.56694444,-76.20250000
MD3,39.56833333,-76.20305556
MDA,29.43138889,-98.37777778
MDB,16.99944444,-88.31805556
MDB,16.99944444,-88.31805556
MDB,16.99972222,-88.31916667
MDB,16.99972222,-88.31916667
MDC,1.54388889,124.92361111
MDC,1.54916667,124.92638889
MDC,1.54916667,124.92638889
MDC,1.54944444,124.92638889
MDD,32.03583333,-102.10222222
MDD,32.03666667,-102.10166667
MDD,32.03666667,-102.10166667
MDD,32.03666667,-102.10111111
MDD,32.03666667,-102.10111111
MDE,6.16444444,-75.42305556
MDF,45.10111111,-90.30333333
MDF,45.10138889,-90.30083333
MDF,45.10138889,-90.30083333
MDF,45.10138889,-90.30027778
MDF,45.10138889,-90.30027778
MDG,44.52333333,129.57000000
MDG,44.52333333,129.57000000
MDG,44.52416667,129.56888889
MDG,44.52416667,129.56888889
MDG,44.60000000,129.50000000
MDH,37.77805556,-89.25194444
MDH,37.78138889,-89.24694444
MDI,7.70388889,8.61388889
MDI,7.70777778,8.62222222
MDJ,44.66611111,-121.16305556
MDJ,44.67027778,-121.15527778
MDK,0.02250000,18.28861111
MDK,0.02250000,18.28888889
MDK,0.02333333,18.29222222
MDL,21.70111111,95.97750000
MDL,21.94055556,96.08972222
MDO,59.45000000,-146.30722222
MDO,59.45305556,-146.30000000
MDQ,-37.93472222,-57.57222222
MDQ,-37.93416667,-57.57333333
MDR,63.10694444,-154.71666667
MDS,21.78333333,-71.76666667
MDS,21.82583333,-71.80277778
MDS,21.82583333,-71.80277778
MDS,21.82611111,-71.80250000
MDS,21.82611111,-71.80250000
MDS,21.82611111,-71.80250000
MDT,40.19305556,-76.76250000
MDT,40.19305556,-76.76222222
MDU,-6.15861111,143.65000000
MDU,-6.14833333,143.65722222
MDU,-6.14833333,143.65722222
MDU,-6.14777778,143.65722222
MDU,-6.14777778,143.65722222
MDW,41.78500000,-87.75194444
MDW,41.78583333,-87.75250000
MDX,-29.16722222,-58.07555556
MDY,28.19861111,-177.38027778
MDY,28.19861111,-177.38027778
MDY,28.20444444,-177.37861111
MDZ,-32.83194444,-68.78472222
MDZ,-32.83166667,-68.79277778
ME1,44.99194444,-70.66472222
ME1,44.99222222,-70.66500000
ME2,44.30250000,-68.91055556
ME3,44.40944444,-69.01194444
ME4,44.15750000,-70.48138889
ME5,44.42527778,-70.81000000
ME6,44.50055556,-71.87833333
ME7,44.17333333,-68.68027778
ME8,44.91000000,-67.01277778
ME9,45.46277778,-69.55166667
MEA,-22.34361111,-41.76611111
MEA,-22.34305556,-41.76611111
MEB,-37.73666667,144.89750000
MEB,-37.72805556,144.90194444
MEB,-37.72805556,144.90194444
MEB,-37.72805556,144.90194444
MEB,-37.72805556,144.90194444
MEC,-0.94611111,-80.67888889
MED,24.54500000,39.72111111
MED,24.55277778,39.70527778
MEI,32.33250000,-88.75194444
MEI,32.33722222,-88.74916667
MEJ,41.62666667,-80.21472222
MEL,-37.67333333,144.84333333
MEL,-37.66166667,144.83333333
MEL,-37.66166667,144.83638889
MEM,35.04250000,-89.97666667
MEM,35.04972222,-89.97861111
MEN,44.50138889,3.53305556
MEN,44.50305556,3.53361111
MEN,44.50416667,3.52750000
MEN,44.50416667,3.52750000
MEN,44.50416667,3.52750000
MEN,44.50416667,3.52750000
MEO,35.91888889,-75.69555556
MEP,2.43333333,103.83333333
MEQ,4.18277778,96.20222222
MER,37.38055556,-120.56805556
MES,3.55805556,98.67166667
MES,3.55805556,98.67166667
MES,3.55805556,98.67194444
MES,3.55805556,98.67194444
MES,3.56111111,98.67277778
MEV,39.00027778,-119.75083333
MEV,39.00055556,-119.75111111
MEV,39.00055556,-119.75111111
MEV,39.00083333,-119.75194444
MEV,39.00083333,-119.75194444
